sku,chunk_text,semantic_score,category,price_tier
KJWB007-CFF0041-1-F_8131555066026_46757972410538,these cylindrical posts add a smooth geometric beauty to the entire bed.,-1,bed,premium
2-BS7Y033-G0402190_8128001114282_46740669497514,seat depth: 16.,8,chair,high
S78012-G0402190-2PC-SOFA-CT_7721291153578_46729283207338,seat firmness: medium.,0,sofa,luxury
DC7Y050-G0402110-2_8107418910890_46667077714090,seat dimension: 18.,0,chair,premium
S78012-G0402100-CT_8121176228010_46711761895594,spacious & versatile storage console.,7,sofa,high
ME7A011-L1020_8104630714538_46655039242410,seat dimension: 22.,0,chair,premium
ME7A011-U243022_8104630714538_46655039209642,seat dimension: 22.,0,chair,luxury
S78012-G0402170-3PC-O_7721294561450_46620408250538,30% larger than most counterparts.,0,sofa,luxury
S78012-G0402100-3PC-O_7721294561450_46620408217770,30% larger than most counterparts.,0,sofa,luxury
S7009-G0402911-4S_8116191887530_46691817291946,seat firmness: medium.,0,sofa,luxury
S78012-G0402190-3PC-O_7721294561450_46620408185002,30% larger than most counterparts.,0,sofa,luxury
S78012-G0402161-3PC-O_7721294561450_46620408316074,30% larger than most counterparts.,0,sofa,luxury
S78012-G0402190-CT_8121176228010_46711761862826,spacious & versatile storage console.,7,sofa,high
S7009-G0402910-4S_8116191887530_46691788980394,seat firmness: medium.,0,sofa,luxury
DC7Y050-G0402110_8107418910890_46667077681322,seat dimension: 18.,0,chair,high
DC7Y050-G0402170-4_8107418910890_46667074961578,seat dimension: 18.,0,chair,luxury
DC7Y050-G0402190-4_8107418910890_46667074896042,seat dimension: 18.,0,chair,luxury
DC7Y050-G0402170-2_8107418910890_46666920591530,seat dimension: 18.,0,chair,premium
DC7Y050-G0402170_8107418910890_46666920558762,seat dimension: 18.,0,chair,high
DC7Y050-G0402190-2_8107418910890_46666920525994,seat dimension: 18.,0,chair,premium
DC7Y050-G0402190_8107418910890_46666920493226,seat dimension: 18.,0,chair,high
S78012-G0402130-3PC-O_7721294561450_46620408283306,30% larger than most counterparts.,0,sofa,luxury
BS7025-G0402110_8094188142762_46592741441706,seat dimension: 15.,0,chair,premium
ME7A5022-NP20100_8095742918826_46600363802794,it is the best choice for your lunch break or a nap.,-8,chair,premium
ME7A5022-NP20099_8095742918826_46600336998570,it is the best choice for your lunch break or a nap.,-8,chair,premium
ME7A5022-NP20104_8095742918826_46600336933034,it is the best choice for your lunch break or a nap.,-8,chair,luxury
BS7025-17AY17-1_8094188142762_46592741408938,seat dimension: 15.,0,chair,premium
MS76311-A0405590-CT_8091902017706_46582796746922,frame fsc certified engineered pine and plywood frame.,1,sofa,premium
MS76311-A0405590-C_8091901362346_46582793568426,frame fsc certified engineered pine and plywood frame.,1,sofa,luxury
MS76311-A0405590-AL_8091899953322_46582784065706,frame fsc certified engineered pine and plywood frame.,1,sofa,luxury
S71163-G0401790W-3S_7877270438058_46582393471146,3 kgs gross weight: 172.,0,sofa,luxury
MS76311-A0405590-ALE_8091899953322_46582784032938,frame fsc certified engineered pine and plywood frame.,1,sofa,luxury
MS76311-A0405590-5PC-3PW-2CT_8088607850666_46569349972138,frame fsc certified engineered pine and plywood frame.,1,sofa,luxury
MS76311-A0405590-4PC-3PW-CT_8088607850666_46569349939370,frame fsc certified engineered pine and plywood frame.,1,sofa,luxury
MS76311-A0405590-3PC-3PW_8088607850666_46569349906602,frame fsc certified engineered pine and plywood frame.,1,sofa,luxury
MS76311-A0405590-3PC-2PW-CT_8091836252330_46582518972586,frame fsc certified engineered pine and plywood frame.,1,sofa,luxury
MS76311-A0405590-2PC-2PW_8091836252330_46582518939818,frame fsc certified engineered pine and plywood frame.,1,sofa,luxury
MS76311-A0405590-5PC-2PW-2CT_8088607850666_46569349873834,frame fsc certified engineered pine and plywood frame.,1,sofa,luxury
MS76311-A0405590-4PC-2PW-CT_8088607850666_46569349841066,frame fsc certified engineered pine and plywood frame.,1,sofa,luxury
MS76311-A0405590-3PC-2PW_8088607850666_46569349808298,frame fsc certified engineered pine and plywood frame.,1,sofa,luxury
KF-A1079-B-1105-2_6937255739562_46562076393642,construction: strong solid wood frame & 360-degree swivel wood base construction product dimensions: 31.,1,chair,luxury
ME7A010-L2201_8065019773098_46451647316138,seat dimension: 21.,0,chair,luxury
MS76311-A0405590-5PC-4PW-C_8088456265898_46568946270378,frame fsc certified engineered pine and plywood frame.,1,sofa,luxury
MS76311-A0405590-6PC-4PW-C-CT_8088456265898_46568946237610,frame fsc certified engineered pine and plywood frame.,1,sofa,luxury
2-AC72901B-PU6030_7904275660970_46436331815082,the charlotte accent chair is a paradigm of mid-century modern minimalism infused with an outdoor sensibility.,-13,chair,premium
DC72232-A0603290T-2_7984977182890_46565317542058,modern wingback dining chair.,9,chair,luxury
ME7A008-A0603290W_8081444700330_46536279097514,seat firmness: medium.,0,chair,luxury
DC72232-A0603211T-2_7984977182890_46565317574826,modern wingback dining chair.,9,chair,luxury
ME7A010-U243022_8065019773098_46451642957994,seat dimension: 21.,0,chair,luxury
MS76311-A0405590-4PC-3PW-C_8088523210922_46569089826986,frame fsc certified engineered pine and plywood frame.,1,sofa,luxury
MS76311-A0405590-5PC-3PW-C-CT_8088523210922_46569089794218,frame fsc certified engineered pine and plywood frame.,1,sofa,luxury
MS76311-A0405590-5PC-3PW-C_8088456265898_46568946204842,frame fsc certified engineered pine and plywood frame.,1,sofa,luxury
MS76311-A0405590-6PC-3PW-C-CT_8088456265898_46568946172074,frame fsc certified engineered pine and plywood frame.,1,sofa,luxury
ME7A010-L1020_8065019773098_46451642990762,seat dimension: 21.,0,chair,luxury
KF-A1079-H706-2_6937255739562_46562076524714,construction: strong solid wood frame & 360-degree swivel wood base construction product dimensions: 31.,1,chair,luxury
KF-A1079-H732-2_6937255739562_46562076459178,construction: strong solid wood frame & 360-degree swivel wood base construction product dimensions: 31.,1,chair,luxury
KF-A1079-C0200320T-2_6937255739562_46562076295338,construction: strong solid wood frame & 360-degree swivel wood base construction product dimensions: 31.,1,chair,luxury
DC72232-A0603201T-2_7984977182890_46565317607594,modern wingback dining chair.,9,chair,luxury
KF-A1079-B-898-2_6937255739562_46562076360874,construction: strong solid wood frame & 360-degree swivel wood base construction product dimensions: 31.,1,chair,luxury
MS76311-A0405590-4PC-2PW-C_8088523210922_46569089761450,frame fsc certified engineered pine and plywood frame.,1,sofa,luxury
MS76311-A0405590-5PC-2PW-C-CT_8088523210922_46569089728682,frame fsc certified engineered pine and plywood frame.,1,sofa,luxury
MS76311-A0405590-5PC-2PW-C_8088456265898_46568946139306,frame fsc certified engineered pine and plywood frame.,1,sofa,luxury
MS76311-A0405590-6PC-2PW-C-CT_8088456265898_46568946106538,frame fsc certified engineered pine and plywood frame.,1,sofa,luxury
DC72233-A0603211T-2_7984977182890_46565317705898,modern wingback dining chair.,9,chair,luxury
DC72233-A0603290T-2_7984977182890_46565317673130,modern wingback dining chair.,9,chair,luxury
KF-A1079-H773-VN-2_6937255739562_46562076426410,construction: strong solid wood frame & 360-degree swivel wood base construction product dimensions: 31.,1,chair,luxury
KF-A1079-B-899-2_6937255739562_46562076328106,construction: strong solid wood frame & 360-degree swivel wood base construction product dimensions: 31.,1,chair,luxury
KF-A1079-B-1223-2_6937255739562_46562076262570,construction: strong solid wood frame & 360-degree swivel wood base construction product dimensions: 31.,1,chair,luxury
2-AC72901B-ENJOY100_7904275660970_46436331782314,the charlotte accent chair is a paradigm of mid-century modern minimalism infused with an outdoor sensibility.,-13,chair,premium
ME7A6058B-A0405500_8045204209834_46362073792682,seat firmness: medium.,0,chair,premium
KF-Y2006-PU6033_7740108472490_46371917136042,seat dimension: 18.,0,chair,high
AC72113-A0603211T_7798785048746_46331552858282,oeko-certified performance boucle fabric.,0,chair,premium
ME7A075B-G0402110_7855371714730_46307919593642,seat dimension: 21.,0,chair,luxury
ME76507-B1072-3PC-3PW_8042880008362_46352400548010,3-piece modular sofa with larger seats.,12,sofa,luxury
ME7A6067-CREAM-1S_7976510226602_46417318707370,seat dimension: 21.,0,chair,premium
S7001-G0402100-6PC-MODULAR_8040585986218_46342605045930,6-piece oversized modular sofa with chaise.,14,sofa,luxury
S7001-G0402100-2PC-SOFA_8039473316010_46338814410922,2-piece oversized modular sofa.,11,sofa,luxury
S7001-G0402100-5PC-C_8039456702634_46338785837226,5-piece oversized modular sectional.,13,sofa,luxury
S7001-G0402100-5PC-MODULAR_8039456702634_46338785771690,5-piece oversized modular sectional.,13,sofa,luxury
S7001-G0402100-3PC-SOFA_8039382024362_46338635890858,3-piece oversized modular sofa.,11,sofa,luxury
S7001-G0402100-3PC-O_8039382024362_46338635825322,3-piece oversized modular sofa.,11,sofa,luxury
S7001-G0402100-4PC-C_8036334174378_46324235960490,4-piece oversized modular sofa with chaise.,14,sofa,luxury
S7001-G0402100-4PC-MODULAR_8036334174378_46324218757290,4-piece oversized modular sofa with chaise.,14,sofa,luxury
ME7A075B-G0402190_7855371714730_46307919659178,seat dimension: 21.,0,chair,luxury
DC7019-PU6030_8049274323114_46379349606570,elegant dining chair.,6,chair,high
ME76507-B1072-3PC-2PW_8042880008362_46352400613546,3-piece modular sofa with larger seats.,12,sofa,luxury
ME76507-B1072-2PC-2PW_8041910042794_46348555190442,care instructions.,0,sofa,luxury
3-DC7019-PU6030_8049274323114_46381153452202,elegant dining chair.,6,chair,premium
3-DC7019-G0402170_8049274323114_46381153419434,elegant dining chair.,6,chair,premium
DC7019-G0402170_8049274323114_46381152567466,elegant dining chair.,6,chair,high
BS72020-17AY17-1-Natural_8011799199914_46197519909034,seat dimension: 15.,0,chair,premium
3-DC7019-A0300303_8049274323114_46381153386666,elegant dining chair.,6,chair,premium
MS76379-G0402190-C_8020963197098_46247498481834,seat firmness: soft.,-4,sofa,luxury
S7001-G0402190-6PC-MODULAR_8040585986218_46342605013162,6-piece oversized modular sofa with chaise.,14,sofa,luxury
S7001-G0402190-AL_8039478624426_46338823094442,oversized armless chair.,14,sofa,premium
S7001-G0402190-5PC-C_8039456702634_46338785804458,5-piece oversized modular sectional.,13,sofa,luxury
S7001-G0402190-5PC-MODULAR_8039456702634_46338785738922,5-piece oversized modular sectional.,13,sofa,luxury
S7001-G0402190-3PC-SOFA_8039382024362_46338635858090,3-piece oversized modular sofa.,11,sofa,luxury
S7001-G0402190-4PC-C_8036334174378_46324235927722,4-piece oversized modular sofa with chaise.,14,sofa,luxury
S7001-G0402190-4PC-MODULAR_8036334174378_46324212072618,4-piece oversized modular sofa with chaise.,14,sofa,luxury
BS71027G-PU6016_7280989208746_46376321089706,seat height.,8,chair,high
ME7A6073-G0403790_8034969845930_46315672240298,seat dimension: 21.,0,chair,premium
ME76507-B1072-ALE_8030268096682_46350765228202,armless chair.,12,sofa,premium
MS76379-G0402190-4PC-3PW_7995218100394_46193759649962,seat firmness: soft.,-4,sofa,luxury
S7001-G0402190-2PC-SOFA_8039473316010_46338814378154,2-piece oversized modular sofa.,11,sofa,luxury
S7001-G0402190-3PC-O_8039382024362_46338635792554,3-piece oversized modular sofa.,11,sofa,luxury
ME76507-B1072-3PC-O_8029590388906_46288552231082,3-piece modular sofa with larger seats.,12,sofa,luxury
ME76507-B1072-4PC-MODULAR_8029559095466_46288513794218,5-piece corner modular sofa with larger seats.,14,sofa,luxury
ME76507-B1072-6PC-MODULAR_8029532324010_46288391995562,5-piece corner modular sofa with larger seats.,14,sofa,luxury
ME76507-B1072-O_8029412819114_46288077127850,spacious & versatile storage ottoman.,9,sofa,high
ME76507-B1072-5PC-MODULAR_8016922837162_46288043278506,5-piece corner modular sofa with larger seats.,14,sofa,luxury
ME7A003-G0402911_8048410853546_46374976258218,seat firmness: medium.,0,chair,premium
ME7A003-G0402910_8048410853546_46374976225450,seat firmness: medium.,0,chair,premium
ME7A6073-B1105_8034969845930_46315676893354,seat dimension: 21.,0,chair,premium
S7001-G0402190-O_8037500649642_46328455200938,spacious & versatile ottoman.,10,sofa,high
S7001-G0402100-AL_8039478624426_46338823127210,oversized armless chair.,14,sofa,premium
MS7818B-A0400502-5PC-3PW-2CT_8046070202538_46367053906090,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-5PC-2PW-2CT_8046070202538_46367053873322,seat firmness: soft.,-4,sofa,luxury
DC7019-A0300303_8049274323114_46379349573802,elegant dining chair.,6,chair,high
S7001-G0402100-C_8040575860906_46342578864298,seat firmness: medium.,0,sofa,premium
S7001-G0402190-C_8040575860906_46342578831530,seat firmness: medium.,0,sofa,premium
S78003-A0603290T-2PC-SOFA-O_7868339945642_46406842745002,free swatches available.,0,sofa,luxury
S78003-A0603201T-2PC-SOFA-O_7868339945642_46406842712234,free swatches available.,0,sofa,luxury
S7001-G0402100-O_8037500649642_46328455233706,spacious & versatile ottoman.,10,sofa,high
ME7A006-G0401790_8029113286826_46286390657194,durability: this power recliner chair is not your average nursery chair.,2,chair,premium
ME76507-B1072-2PC-SOFA_8030266785962_46292397949098,2-piece modular sofa.,9,sofa,luxury
ME76507-B1072-3PC-SOFA_8029590388906_46288552198314,3-piece modular sofa with larger seats.,12,sofa,luxury
BS71027G-PU6016-76CM_7280989208746_46376321286314,seat height.,8,chair,premium
MS7818B-A0400502-CT_8046093238442_46367131402410,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-C_8046092910762_46367130714282,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-AL_8046078886058_46367081726122,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-ALE_8046078886058_46367081660586,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-3PC-2PW-CT_8046078165162_46367078711466,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-2PC-2PW_8046078165162_46367078678698,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-3PC-3PW_8046070202538_46367053709482,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-4PC-3PW-CT_8046070202538_46367053676714,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-3PC-2PW_8046070202538_46367053643946,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-4PC-2PW-CT_8046070202538_46367053611178,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-5PC-4PW-C_8046063648938_46367038570666,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-6PC-4PW-C-CT_8046063648938_46367038537898,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-5PC-3PW-C_8046063648938_46367021334698,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-6PC-3PW-C-CT_8046063648938_46367021301930,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-5PC-2PW-C_8046063648938_46367021269162,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-6PC-2PW-C-CT_8046063648938_46367021236394,seat firmness: soft.,-4,sofa,luxury
ME7A6058B-A0405590_8045204209834_46362058948778,seat firmness: medium.,0,chair,premium
S78527-A0405590-5PC-2CT_8022103064746_46251421106346,seat firmness: medium.,0,sofa,luxury
S72637-G0400801-2PC-SOFA_7681905688746_46354844254378,seat firmness: soft.,-4,sofa,luxury
S72637-G0400820-2PC-SOFA_7681905688746_46354844188842,seat firmness: soft.,-4,sofa,luxury
S78527-A0405590-CT_8022103687338_46251423269034,seat firmness: medium.,0,sofa,premium
S78527-A0405590-5PC-C-CT_8022103228586_46251421991082,seat firmness: medium.,0,sofa,luxury
S78527-A0405590-4PC-CT_8022103064746_46251421237418,seat firmness: medium.,0,sofa,luxury
S78527-A0405590-3PC-CT_8022098182314_46251411013802,seat firmness: medium.,0,sofa,luxury
ME7A075B-CU013_7855371714730_46307919429802,seat dimension: 21.,0,chair,luxury
MS7818B-A0400502-4PC-3PW-C_8024225611946_46262300999850,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-5PC-3PW-C-CT_8024225611946_46262300934314,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-4PC-2PW-C_8024225611946_46262300868778,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-5PC-2PW-C-CT_8024225611946_46262300803242,seat firmness: soft.,-4,sofa,luxury
ME76507-B1072-AL_8030268096682_46292403290282,armless chair.,12,sofa,premium
ME7A006-G0401700_8029113286826_46286390689962,durability: this power recliner chair is not your average nursery chair.,2,chair,premium
S78527-A0405500-C_8022104277162_46251425759402,seat firmness: medium.,0,sofa,luxury
S78527-A0405500-5PC-C-O_8022103228586_46251422089386,seat firmness: medium.,0,sofa,luxury
S78527-A0405590-C_8022104277162_46251425726634,seat firmness: medium.,0,sofa,luxury
S78527-A0405500-2AL_8022104047786_46251424809130,seat firmness: medium.,0,sofa,luxury
S78527-A0405590-2AL_8022104047786_46251424776362,seat firmness: medium.,0,sofa,luxury
S78527-A0405500-O_8022103851178_46251424121002,seat firmness: medium.,0,sofa,premium
S78527-A0405500-CT_8022103687338_46251423301802,seat firmness: medium.,0,sofa,premium
S78527-A0405500-4PC-C_8022103228586_46251422154922,seat firmness: medium.,0,sofa,luxury
S78527-A0405590-4PC-C_8022103228586_46251422122154,seat firmness: medium.,0,sofa,luxury
S78527-A0405500-5PC-C-CT_8022103228586_46251422023850,seat firmness: medium.,0,sofa,luxury
S78527-A0405500-6PC-C-CT-O_8022103228586_46251421958314,seat firmness: medium.,0,sofa,luxury
S78527-A0405500-3PC-SOFA_8022103064746_46251421401258,seat firmness: medium.,0,sofa,luxury
S78527-A0405590-3PC-SOFA_8022103064746_46251421368490,seat firmness: medium.,0,sofa,luxury
S78527-A0405500-4PC-O_8022103064746_46251421335722,seat firmness: medium.,0,sofa,luxury
S78527-A0405500-4PC-CT_8022103064746_46251421270186,seat firmness: medium.,0,sofa,luxury
S78527-A0405500-5PC-CT-O_8022103064746_46251421204650,seat firmness: medium.,0,sofa,luxury
S78527-A0405500-5PC-2CT_8022103064746_46251421139114,seat firmness: medium.,0,sofa,luxury
S78527-A0405500-6PC-2CT-O_8022103064746_46251421073578,seat firmness: medium.,0,sofa,luxury
S78527-A0405500-2PC-SOFA_8022098182314_46251411112106,seat firmness: medium.,0,sofa,luxury
S78527-A0405590-2PC-SOFA_8022098182314_46251411079338,seat firmness: medium.,0,sofa,luxury
S78527-A0405500-3PC-CT_8022098182314_46251410981034,seat firmness: medium.,0,sofa,luxury
S78527-A0405500-4PC-CT-O_8022098182314_46251410948266,seat firmness: medium.,0,sofa,luxury
S78527-A0405500-3PC-O_8022098182314_46251410129066,seat firmness: medium.,0,sofa,luxury
BS72025-CU6722-Espresso_8011801624746_46214905561258,seat dimension: 16.,0,chair,high
BS72024-CU6722-Espresso_8011801624746_46214905528490,seat dimension: 16.,0,chair,high
O7003-PU167_8011815059626_46197624668330,baby ottoman contians.,13,sofa,high
O7001-PU167_8011799134378_46197539111082,oval storage ottoman.,15,sofa,mid
BS72024-KH2B163-3-Beige_8011801624746_46197538193578,seat dimension: 16.,0,chair,high
MS76379-G0402100-CT_7995429748906_46131710623914,seat firmness: soft.,-4,sofa,premium
KF-A1038C-G0402130-L_7463145701546_45304560451754,seat dimension: 21.,0,chair,premium
KF-A1038C-G0402130-Z_7803000029354_45304392876202,seat dimension: 21.,0,chair,premium
M-79098-U243022_6937255674026_45271640965290,smooth-reclining mechanism.,0,chair,luxury
AC7001-TEDDY175_8009099149482_46185794044074,your teddi armchair.,8,chair,premium
KJWB003-LY2111-1-F_7988611547306_46099632128170,storage space: the 9.,0,bed,premium
S78012-G0402170-CORNER_7982923776170_46075209154730,chita modular couches feature clean and classic design with comfortable and wider seats to offer you a never ending relax after a long day.,-51,sofa,premium
S78012-G0402170-CORNER-MODULAR_7979047944362_46059680727210,5-piece corner modular sofa with larger seats.,14,sofa,luxury
BS72007-PUGTSF-76_7618938634410_45720458723498,seat dimension: 16.,0,chair,high
2-AC7001-TEDDY175_8009099149482_46185804595370,your teddi armchair.,8,chair,premium
KJWB002-CFF0037-1-Q_7988523401386_46099433423018,storage space:the 9.,0,bed,luxury
DC72233-G0402161_7984977182890_46084788093098,modern wingback dining chair.,9,chair,premium
ME7056B-L2206-M_6956504318122_45221285462186,tired of husband’s boxy or chunky recliners?,5,chair,luxury
ME7056B-L2206-Z_7793206132906_45221259182250,tired of husband’s boxy or chunky recliners?,5,chair,luxury
ME7A130-G0402190_7970439168170_45914505347242,seat dimension: 21.,0,chair,premium
ME7A130-B878_7970439168170_45914505314474,seat dimension: 21.,0,chair,premium
Y606D-PU223-76_6936561746090_45789289119914,6“ x h40.,0,chair,premium
ME7056B-CU001-VN-Z_7793206132906_45158118949034,tired of husband’s boxy or chunky recliners?,5,chair,luxury
KJWB003-LY2111-1-Q_7988611612842_46099632259242,storage space: the 9.,0,bed,premium
S78012-G0402100-CORNER_7982923776170_46075209121962,chita modular couches feature clean and classic design with comfortable and wider seats to offer you a never ending relax after a long day.,-51,sofa,premium
S78012-G0402100-CORNER-MODULAR_7979047944362_46059680694442,5-piece corner modular sofa with larger seats.,14,sofa,luxury
ME7A6055-GREY_7966400676010_45886936842410,seat dimension: 21.,0,chair,luxury
AC72303-G0402190-Walnut_7923990200490_45408635355306,7 lbs,0,chair,premium
MS76379-G0402190-CT_7995429748906_46131710591146,seat firmness: soft.,-4,sofa,premium
Y1510H-PU159-76CM_7379877789866_45843805667498,8”d x 18.,0,chair,premium
BS72022-PUGTSF_7618938634410_46187641667754,seat dimension: 16.,0,chair,high
BS72022-B-20315_7618938634410_46187641602218,seat dimension: 16.,0,chair,high
2-AC7001-TEDDY103_8009099149482_46185804562602,your teddi armchair.,8,chair,premium
KF-A1038C-L2206-L_7463145701546_45408809222314,seat dimension: 21.,0,chair,luxury
KF-A1038C-L2206-Z_7803000029354_45408792805546,seat dimension: 21.,0,chair,luxury
BS72018-B1362_7891137364138_45194525474986,elegant counter stool.,4,chair,high
ME7056B-G0402130-M_6956504318122_45221285363882,tired of husband’s boxy or chunky recliners?,5,chair,premium
ME7056B-G0402130-Z_7793206132906_45221259083946,tired of husband’s boxy or chunky recliners?,5,chair,premium
AC71200D-L2206_7887745417386_45174455140522,ottoman: 17.,10,chair,luxury
KF-Y2007-B-20315_7618938634410_45714604392618,seat dimension: 16.,0,chair,high
DC72232-A0603211T_7984977182890_46083549167786,modern wingback dining chair.,9,chair,premium
KF-A1038C-G0402161-L_7463145701546_45304560484522,seat dimension: 21.,0,chair,premium
KF-A1038C-G0402161-Z_7803000029354_45304392908970,seat dimension: 21.,0,chair,premium
AC7001-TEDDY103_8009099149482_46185794011306,your teddi armchair.,8,chair,premium
MS76379-G0402100-AL_7995320336554_46130648383658,seat firmness: soft.,-4,sofa,luxury
MS76379-G0402190-AL_7995320336554_46130648350890,seat firmness: soft.,-4,sofa,luxury
MS76379-G0402100-ALE_7995320336554_46130647957674,seat firmness: soft.,-4,sofa,luxury
MS76379-G0402190-ALE_7995320336554_46130647924906,seat firmness: soft.,-4,sofa,luxury
DC72232-G0402161_7984977182890_46083549233322,modern wingback dining chair.,9,chair,premium
DC72232-A0603290T_7984977182890_46083549135018,modern wingback dining chair.,9,chair,premium
S78012-G0402190-CORNER_7982923776170_46075209089194,chita modular couches feature clean and classic design with comfortable and wider seats to offer you a never ending relax after a long day.,-51,sofa,premium
S78012-G0402130-CORNER-MODULAR_7979047944362_46059680759978,5-piece corner modular sofa with larger seats.,14,sofa,luxury
S78012-G0402190-CORNER-MODULAR_7979047944362_46059680661674,5-piece corner modular sofa with larger seats.,14,sofa,luxury
ME7A6055-SADDLE_7966400676010_45886936776874,seat dimension: 21.,0,chair,luxury
BS72001-PU6016-76_7519248318634_45844958544042,seat dimension: 17.,0,chair,high
BS72001-PU6033-76_7519248318634_45844925677738,seat dimension: 17.,0,chair,high
S78012-G0402130-6PC-MODULAR_7721297576106_45151694160042,6-piece u-shaped modular sofa with larger seats.,12,sofa,luxury
S78012-G0402170-5PC-MODULAR_7791606628522_45721766101162,5-piece modular sofa with larger seats.,12,sofa,luxury
S78012-G0402170-6PC-MODULAR_7721297576106_45721765380266,6-piece u-shaped modular sofa with larger seats.,12,sofa,luxury
S78012-G0402170-O_7763121209514_45721762037930,spacious & versatile storage ottoman.,9,sofa,high
S78012-G0402170-4PC-MODULAR_7721294856362_45721340641450,4-piece modular sofa chaise with larger seats.,12,sofa,luxury
BS72019-PU6016_7914043736234_45372336013482,seat dimension: 16.,0,chair,premium
BS72019-PU6030_7914043736234_45372335980714,seat dimension: 16.,0,chair,premium
MS76379-G0402190-5PC-3PW-CT_7995218100394_46193759584426,seat firmness: soft.,-4,sofa,luxury
MS76379-G0402190-6PC-4PW-CT_7995304345770_46192561127594,seat firmness: soft.,-4,sofa,luxury
MS76379-G0402190-6PC-3PW-CT_7995304345770_46130477269162,seat firmness: soft.,-4,sofa,luxury
MS76379-G0402190-5PC-3PW-2CT_7994942193834_46125778960554,seat firmness: soft.,-4,sofa,luxury
MS76379-G0402190-4PC-3PW-CT_7994942193834_46125773553834,seat firmness: soft.,-4,sofa,luxury
BS72006-PU6030-76_7740108472490_45790640144554,seat dimension: 18.,0,chair,high
BS72018-PU6016_7891137364138_45384290730154,elegant counter stool.,4,chair,high
BS72019-ENJOY100_7914043736234_45372336046250,seat dimension: 16.,0,chair,premium
BS71027G-PU6030_7280989208746_45787505623210,seat height.,8,chair,high
MS76379-G0402190-5PC-4PW_7995304345770_46192561193130,seat firmness: soft.,-4,sofa,luxury
MS76379-G0402190-3PC-3PW_7994942193834_46125773619370,seat firmness: soft.,-4,sofa,luxury
KJWB003-LY2111-3-Q_7988611612842_46099632292010,storage space: the 9.,0,bed,premium
BS71027G-PU167_7280989208746_45787505655978,seat height.,8,chair,premium
S78012-G0402170-3PC-SOFA_7721294561450_45721766822058,30% larger than most counterparts.,0,sofa,luxury
S78012-G0402170-ARMLESS-SOFA_7720406745258_45721764692138,2-piece modular armless sofa.,11,sofa,luxury
S78012-G0402170-AL_7720406745258_45721764659370,2-piece modular armless sofa.,11,sofa,premium
S78012-G0402161-6PC-MODULAR_7721297576106_45158645760170,6-piece u-shaped modular sofa with larger seats.,12,sofa,luxury
S78012-G0402161-5PC-MODULAR_7791606628522_45158639829162,5-piece modular sofa with larger seats.,12,sofa,luxury
S78012-G0402161-4PC-MODULAR_7721294856362_45158629507242,4-piece modular sofa chaise with larger seats.,12,sofa,luxury
S78012-G0402161-3PC-SOFA_7721294561450_45158612041898,30% larger than most counterparts.,0,sofa,luxury
S78012-G0402161-2PC-SOFA_7721291153578_45158599295146,seat firmness: medium.,0,sofa,luxury
ME7A6053-GREY-ZG-2_7966398841002_46056317419690,"the recliner also features hidden slide-out cup holders on the fronts of each arm, which close when not in use.",-6,chair,luxury
MS76379-G0402100-3PC-3PW_7994942193834_46125773652138,seat firmness: soft.,-4,sofa,luxury
3-BS72001-PU6016_7519248318634_45718538453162,seat dimension: 17.,0,chair,premium
BS72018-A303_7891137364138_45194525409450,elegant counter stool.,4,chair,high
ME7A6053-SADDLE-ZG-2_7966398841002_46056317354154,"the recliner also features hidden slide-out cup holders on the fronts of each arm, which close when not in use.",-6,chair,luxury
ME7A6053-SADDLE-ZG_7966398841002_45886890475690,"the recliner also features hidden slide-out cup holders on the fronts of each arm, which close when not in use.",-6,chair,luxury
AC71200D-U638093_7887745417386_45174455107754,ottoman: 17.,10,chair,luxury
MS76379-G0402190-5PC-3PW_7995304345770_46130477203626,seat firmness: soft.,-4,sofa,luxury
MS76379-G0402190-6PC-2PW-CT_7995304345770_46130464915626,seat firmness: soft.,-4,sofa,luxury
MS76379-G0402190-5PC-2PW-CT_7995218100394_46128716873898,seat firmness: soft.,-4,sofa,luxury
MS76379-G0402100-5PC-3PW-2CT_7994942193834_46125778993322,seat firmness: soft.,-4,sofa,luxury
MS76379-G0402100-5PC-2PW-2CT_7994942193834_46125778927786,seat firmness: soft.,-4,sofa,luxury
