sku,name,description,brand,available,currency,price,updated_at,image,url,product_raw
60566745,KRYLBO,"Chair, Tonerud dark beige",IKEA,True,SEK,895.0,2026-03-23,https://www.ikea.com/se/en/images/products/krylbo-chair-tonerud-dark-beige__1339180_pe948414_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/krylbo-chair-tonerud-dark-beige-60566745/,
70519763,GRÖNSTA,"Chair, in/outdoor white",IKEA,True,SEK,695.0,2026-03-23,https://www.ikea.com/se/en/images/products/groensta-chair-in-outdoor-white__1243734_pe920748_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/groensta-chair-in-outdoor-white-70519763/,
30553706,LISABO,"Chair, ash/Tallmyra white/black",IKEA,True,SEK,895.0,2026-03-23,https://www.ikea.com/se/en/images/products/lisabo-chair-ash-tallmyra-white-black__1255292_pe924486_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/lisabo-chair-ash-tallmyra-white-black-30553706/,
50058376,AGEN,"Chair, rattan/bamboo",IKEA,True,SEK,799.0,2026-03-23,https://www.ikea.com/se/en/images/products/agen-chair-rattan-bamboo__1139258_ph173578_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/agen-chair-rattan-bamboo-50058376/,
80592767,VIHALS,"Chair, green/Tibbleby grey-green",IKEA,True,SEK,395.0,2026-03-23,https://www.ikea.com/se/en/images/products/vihals-chair-green-tibbleby-grey-green__1414852_pe974931_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/vihals-chair-green-tibbleby-grey-green-80592767/,
s49608756,SKÅLSTA,"Chair, walnut veneer/tubular metal/black-grey",IKEA,True,SEK,695.0,2026-03-23,https://www.ikea.com/se/en/images/products/skalsta-chair-walnut-veneer-tubular-metal-black-grey__1449060_pe989755_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/skalsta-chair-walnut-veneer-tubular-metal-black-grey-s49608756/,
90350937,TEODORES,"Chair, white",IKEA,True,SEK,395.0,2026-03-23,https://www.ikea.com/se/en/images/products/teodores-chair-white__0870808_pe716735_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/teodores-chair-white-90350937/,
00594020,TONSTAD,"Chair, brown oak effect/Fridtuna light beige",IKEA,True,SEK,795.0,2026-03-23,https://www.ikea.com/se/en/images/products/tonstad-chair-brown-oak-effect-fridtuna-light-beige__1444217_pe987457_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/tonstad-chair-brown-oak-effect-fridtuna-light-beige-00594020/,
00570000,ROSENTORP,"Chair, black",IKEA,True,SEK,795.0,2026-03-23,https://www.ikea.com/se/en/images/products/rosentorp-chair-black__1448054_pe989463_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/rosentorp-chair-black-00570000/,
50403669,STEIN,"Chair, transparent",IKEA,True,SEK,795.0,2026-03-23,https://www.ikea.com/se/en/images/products/stein-chair-transparent__0773406_pe756297_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/stein-chair-transparent-50403669/,
10605424,SANDSBERG,"Chair, white",IKEA,True,SEK,149.0,2026-03-23,https://www.ikea.com/se/en/images/products/sandsberg-chair-white__1460497_pe993946_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/sandsberg-chair-white-10605424/,
70544866,SKOGSTA,"Chair, acacia",IKEA,True,SEK,795.0,2026-03-23,https://www.ikea.com/se/en/images/products/skogsta-chair-acacia__1342684_pe949087_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/skogsta-chair-acacia-70544866/,
80349671,TOBIAS,"Chair, transparent/chrome-plated",IKEA,True,SEK,995.0,2026-03-23,https://www.ikea.com/se/en/images/products/tobias-chair-transparent-chrome-plated__1488828_pe1003530_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/tobias-chair-transparent-chrome-plated-80349671/,
80565274,TOSSBERG,"Chair, metal white/Gunnared beige",IKEA,True,SEK,1495.0,2026-03-23,https://www.ikea.com/se/en/images/products/tossberg-chair-metal-white-gunnared-beige__1142154_pe881184_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/tossberg-chair-metal-white-gunnared-beige-80565274/,
60587502,NÄSINGE,"Chair, white/Tibbleby beige-grey",IKEA,True,SEK,595.0,2026-03-23,https://www.ikea.com/se/en/images/products/naesinge-chair-white-tibbleby-beige-grey__1445378_pe988178_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/naesinge-chair-white-tibbleby-beige-grey-60587502/,
s09608739,SKÅLSTA,"Chair, Knäbäck beige/tubular metal/black-grey",IKEA,True,SEK,595.0,2026-03-23,https://www.ikea.com/se/en/images/products/skalsta-chair-knaebaeck-beige-tubular-metal-black-grey__1449058_pe989754_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/skalsta-chair-knaebaeck-beige-tubular-metal-black-grey-s09608739/,
40605253,SANDSBERG,"Chair, anthracite/Remmarn anthracite",IKEA,True,SEK,179.0,2026-03-23,https://www.ikea.com/se/en/images/products/sandsberg-chair-anthracite-remmarn-anthracite__1460465_pe993931_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/sandsberg-chair-anthracite-remmarn-anthracite-40605253/,
70563242,SKANSNÄS,"Chair, brown beech",IKEA,True,SEK,1495.0,2026-03-23,https://www.ikea.com/se/en/images/products/skansnaes-chair-brown-beech__1341112_pe948639_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/skansnaes-chair-brown-beech-70563242/,
00457235,LISABO,"Chair, ash",IKEA,True,SEK,795.0,2026-03-23,https://www.ikea.com/se/en/images/products/lisabo-chair-ash__1053174_pe846767_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/lisabo-chair-ash-00457235/,
70559725,MADONNALILJA,"Chair pad, beige, 32 cm",IKEA,True,SEK,59.0,2026-03-23,https://www.ikea.com/se/en/images/products/madonnalilja-chair-pad-beige__1159534_pe888534_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/madonnalilja-chair-pad-beige-70559725/,
90606820,HÖGVED,"Chair, birch veneer",IKEA,True,SEK,995.0,2026-03-23,https://www.ikea.com/se/en/images/products/hoegved-chair-birch-veneer__1447127_pe988988_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/hoegved-chair-birch-veneer-90606820/,
00211088,STEFAN,"Chair, brown-black",IKEA,True,SEK,295.0,2026-03-23,https://www.ikea.com/se/en/images/products/stefan-chair-brown-black__1052538_pe846195_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/stefan-chair-brown-black-00211088/,
10576718,HAUGA,"Chair, white",IKEA,True,SEK,495.0,2026-03-23,https://www.ikea.com/se/en/images/products/hauga-chair-white__1375107_pe960173_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/hauga-chair-white-10576718/,
s09608471,SKÅLSTA,"Chair, plastic black/tubular metal/black-grey",IKEA,True,SEK,395.0,2026-03-23,https://www.ikea.com/se/en/images/products/skalsta-chair-plastic-black-tubular-metal-black-grey__1449043_pe989726_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/skalsta-chair-plastic-black-tubular-metal-black-grey-s09608471/,
60566745,KRYLBO,"Chair, Tonerud dark beige",IKEA,True,SEK,895.0,2026-03-23,https://www.ikea.com/se/en/images/products/krylbo-chair-tonerud-dark-beige__1339180_pe948414_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/krylbo-chair-tonerud-dark-beige-60566745/,
70519763,GRÖNSTA,"Chair, in/outdoor white",IKEA,True,SEK,695.0,2026-03-23,https://www.ikea.com/se/en/images/products/groensta-chair-in-outdoor-white__1243734_pe920748_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/groensta-chair-in-outdoor-white-70519763/,
30553706,LISABO,"Chair, ash/Tallmyra white/black",IKEA,True,SEK,895.0,2026-03-23,https://www.ikea.com/se/en/images/products/lisabo-chair-ash-tallmyra-white-black__1255292_pe924486_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/lisabo-chair-ash-tallmyra-white-black-30553706/,
50058376,AGEN,"Chair, rattan/bamboo",IKEA,True,SEK,799.0,2026-03-23,https://www.ikea.com/se/en/images/products/agen-chair-rattan-bamboo__1139258_ph173578_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/agen-chair-rattan-bamboo-50058376/,
80592767,VIHALS,"Chair, green/Tibbleby grey-green",IKEA,True,SEK,395.0,2026-03-23,https://www.ikea.com/se/en/images/products/vihals-chair-green-tibbleby-grey-green__1414852_pe974931_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/vihals-chair-green-tibbleby-grey-green-80592767/,
s49608756,SKÅLSTA,"Chair, walnut veneer/tubular metal/black-grey",IKEA,True,SEK,695.0,2026-03-23,https://www.ikea.com/se/en/images/products/skalsta-chair-walnut-veneer-tubular-metal-black-grey__1449060_pe989755_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/skalsta-chair-walnut-veneer-tubular-metal-black-grey-s49608756/,
90350937,TEODORES,"Chair, white",IKEA,True,SEK,395.0,2026-03-23,https://www.ikea.com/se/en/images/products/teodores-chair-white__0870808_pe716735_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/teodores-chair-white-90350937/,
00594020,TONSTAD,"Chair, brown oak effect/Fridtuna light beige",IKEA,True,SEK,795.0,2026-03-23,https://www.ikea.com/se/en/images/products/tonstad-chair-brown-oak-effect-fridtuna-light-beige__1444217_pe987457_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/tonstad-chair-brown-oak-effect-fridtuna-light-beige-00594020/,
00570000,ROSENTORP,"Chair, black",IKEA,True,SEK,795.0,2026-03-23,https://www.ikea.com/se/en/images/products/rosentorp-chair-black__1448054_pe989463_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/rosentorp-chair-black-00570000/,
50403669,STEIN,"Chair, transparent",IKEA,True,SEK,795.0,2026-03-23,https://www.ikea.com/se/en/images/products/stein-chair-transparent__0773406_pe756297_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/stein-chair-transparent-50403669/,
10605424,SANDSBERG,"Chair, white",IKEA,True,SEK,149.0,2026-03-23,https://www.ikea.com/se/en/images/products/sandsberg-chair-white__1460497_pe993946_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/sandsberg-chair-white-10605424/,
70544866,SKOGSTA,"Chair, acacia",IKEA,True,SEK,795.0,2026-03-23,https://www.ikea.com/se/en/images/products/skogsta-chair-acacia__1342684_pe949087_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/skogsta-chair-acacia-70544866/,
80349671,TOBIAS,"Chair, transparent/chrome-plated",IKEA,True,SEK,995.0,2026-03-23,https://www.ikea.com/se/en/images/products/tobias-chair-transparent-chrome-plated__1488828_pe1003530_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/tobias-chair-transparent-chrome-plated-80349671/,
80565274,TOSSBERG,"Chair, metal white/Gunnared beige",IKEA,True,SEK,1495.0,2026-03-23,https://www.ikea.com/se/en/images/products/tossberg-chair-metal-white-gunnared-beige__1142154_pe881184_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/tossberg-chair-metal-white-gunnared-beige-80565274/,
60587502,NÄSINGE,"Chair, white/Tibbleby beige-grey",IKEA,True,SEK,595.0,2026-03-23,https://www.ikea.com/se/en/images/products/naesinge-chair-white-tibbleby-beige-grey__1445378_pe988178_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/naesinge-chair-white-tibbleby-beige-grey-60587502/,
s09608739,SKÅLSTA,"Chair, Knäbäck beige/tubular metal/black-grey",IKEA,True,SEK,595.0,2026-03-23,https://www.ikea.com/se/en/images/products/skalsta-chair-knaebaeck-beige-tubular-metal-black-grey__1449058_pe989754_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/skalsta-chair-knaebaeck-beige-tubular-metal-black-grey-s09608739/,
40605253,SANDSBERG,"Chair, anthracite/Remmarn anthracite",IKEA,True,SEK,179.0,2026-03-23,https://www.ikea.com/se/en/images/products/sandsberg-chair-anthracite-remmarn-anthracite__1460465_pe993931_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/sandsberg-chair-anthracite-remmarn-anthracite-40605253/,
70563242,SKANSNÄS,"Chair, brown beech",IKEA,True,SEK,1495.0,2026-03-23,https://www.ikea.com/se/en/images/products/skansnaes-chair-brown-beech__1341112_pe948639_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/skansnaes-chair-brown-beech-70563242/,
00457235,LISABO,"Chair, ash",IKEA,True,SEK,795.0,2026-03-23,https://www.ikea.com/se/en/images/products/lisabo-chair-ash__1053174_pe846767_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/lisabo-chair-ash-00457235/,
70559725,MADONNALILJA,"Chair pad, beige, 32 cm",IKEA,True,SEK,59.0,2026-03-23,https://www.ikea.com/se/en/images/products/madonnalilja-chair-pad-beige__1159534_pe888534_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/madonnalilja-chair-pad-beige-70559725/,
90606820,HÖGVED,"Chair, birch veneer",IKEA,True,SEK,995.0,2026-03-23,https://www.ikea.com/se/en/images/products/hoegved-chair-birch-veneer__1447127_pe988988_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/hoegved-chair-birch-veneer-90606820/,
00211088,STEFAN,"Chair, brown-black",IKEA,True,SEK,295.0,2026-03-23,https://www.ikea.com/se/en/images/products/stefan-chair-brown-black__1052538_pe846195_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/stefan-chair-brown-black-00211088/,
10576718,HAUGA,"Chair, white",IKEA,True,SEK,495.0,2026-03-23,https://www.ikea.com/se/en/images/products/hauga-chair-white__1375107_pe960173_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/hauga-chair-white-10576718/,
s09608471,SKÅLSTA,"Chair, plastic black/tubular metal/black-grey",IKEA,True,SEK,395.0,2026-03-23,https://www.ikea.com/se/en/images/products/skalsta-chair-plastic-black-tubular-metal-black-grey__1449043_pe989726_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/skalsta-chair-plastic-black-tubular-metal-black-grey-s09608471/,
60566745,KRYLBO,"Chair, Tonerud dark beige",IKEA,True,SEK,895.0,2026-03-23,https://www.ikea.com/se/en/images/products/krylbo-chair-tonerud-dark-beige__1339180_pe948414_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/krylbo-chair-tonerud-dark-beige-60566745/,
70519763,GRÖNSTA,"Chair, in/outdoor white",IKEA,True,SEK,695.0,2026-03-23,https://www.ikea.com/se/en/images/products/groensta-chair-in-outdoor-white__1243734_pe920748_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/groensta-chair-in-outdoor-white-70519763/,
30553706,LISABO,"Chair, ash/Tallmyra white/black",IKEA,True,SEK,895.0,2026-03-23,https://www.ikea.com/se/en/images/products/lisabo-chair-ash-tallmyra-white-black__1255292_pe924486_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/lisabo-chair-ash-tallmyra-white-black-30553706/,
50058376,AGEN,"Chair, rattan/bamboo",IKEA,True,SEK,799.0,2026-03-23,https://www.ikea.com/se/en/images/products/agen-chair-rattan-bamboo__1139258_ph173578_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/agen-chair-rattan-bamboo-50058376/,
80592767,VIHALS,"Chair, green/Tibbleby grey-green",IKEA,True,SEK,395.0,2026-03-23,https://www.ikea.com/se/en/images/products/vihals-chair-green-tibbleby-grey-green__1414852_pe974931_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/vihals-chair-green-tibbleby-grey-green-80592767/,
s49608756,SKÅLSTA,"Chair, walnut veneer/tubular metal/black-grey",IKEA,True,SEK,695.0,2026-03-23,https://www.ikea.com/se/en/images/products/skalsta-chair-walnut-veneer-tubular-metal-black-grey__1449060_pe989755_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/skalsta-chair-walnut-veneer-tubular-metal-black-grey-s49608756/,
90350937,TEODORES,"Chair, white",IKEA,True,SEK,395.0,2026-03-23,https://www.ikea.com/se/en/images/products/teodores-chair-white__0870808_pe716735_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/teodores-chair-white-90350937/,
00594020,TONSTAD,"Chair, brown oak effect/Fridtuna light beige",IKEA,True,SEK,795.0,2026-03-23,https://www.ikea.com/se/en/images/products/tonstad-chair-brown-oak-effect-fridtuna-light-beige__1444217_pe987457_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/tonstad-chair-brown-oak-effect-fridtuna-light-beige-00594020/,
00570000,ROSENTORP,"Chair, black",IKEA,True,SEK,795.0,2026-03-23,https://www.ikea.com/se/en/images/products/rosentorp-chair-black__1448054_pe989463_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/rosentorp-chair-black-00570000/,
50403669,STEIN,"Chair, transparent",IKEA,True,SEK,795.0,2026-03-23,https://www.ikea.com/se/en/images/products/stein-chair-transparent__0773406_pe756297_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/stein-chair-transparent-50403669/,
20575997,HÄGERNÄS,"Table and 4 chairs, black stained pine",IKEA,True,SEK,1995.0,2026-03-23,https://www.ikea.com/se/en/images/products/haegernaes-table-and-4-chairs-black-stained-pine__1376863_pe960595_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/haegernaes-table-and-4-chairs-black-stained-pine-20575997/,
s49618331,ÅLHULT / NORDMANSSKÄR,"Table and 6 chairs, beige/brown/Tonerud grey black, 170/220x80 cm",IKEA,True,SEK,5265.0,2026-03-23,https://www.ikea.com/se/en/images/products/alhult-nordmansskaer-table-and-6-chairs-beige-brown-tonerud-grey-black__1502883_pe1007747_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/alhult-nordmansskaer-table-and-6-chairs-beige-brown-tonerud-grey-black-s49618331/,
s49596937,NÄSINGE / NÄSINGE,"Table and 4 chairs, white/white Tibbleby beige-grey, 130x80 cm",IKEA,True,SEK,4175.0,2026-03-23,https://www.ikea.com/se/en/images/products/naesinge-naesinge-table-and-4-chairs-white-white-tibbleby-beige-grey__1445378_pe988178_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/naesinge-naesinge-table-and-4-chairs-white-white-tibbleby-beige-grey-s49596937/,
s39610076,ÅLHULT / ÅLHULT,"Table and 4 chairs, black/brown/Bomstad black black, 120x80 cm",IKEA,True,SEK,3675.0,2026-03-23,https://www.ikea.com/se/en/images/products/alhult-alhult-table-and-4-chairs-black-brown-bomstad-black-black__1447067_pe988956_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/alhult-alhult-table-and-4-chairs-black-brown-bomstad-black-black-s39610076/,
s39421429,BESTÅ,"Storage combination with doors, black-brown Björköviken/Stubbarp/brown stained oak veneer, 120x42x74 cm",IKEA,True,SEK,2995.0,2026-03-23,https://www.ikea.com/se/en/images/products/besta-storage-combination-with-doors-black-brown-bjoerkoeviken-stubbarp-brown-stained-oak-veneer__0999240_pe823225_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/besta-storage-combination-with-doors-black-brown-bjoerkoeviken-stubbarp-brown-stained-oak-veneer-s39421429/,
00565758,SKANSNÄS,"Extendable table, brown beech/veneer, 150/205x90 cm",IKEA,True,SEK,7995.0,2026-03-23,https://www.ikea.com/se/en/images/products/skansnaes-extendable-table-brown-beech-veneer__1341112_pe948639_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/skansnaes-extendable-table-brown-beech-veneer-00565758/,
s09596920,TONSTAD / TONSTAD,"Table and 4 chairs, brown oak veneer/brown oak effect Fridtuna light beige, 150x80 cm",IKEA,True,SEK,5675.0,2026-03-23,https://www.ikea.com/se/en/images/products/tonstad-tonstad-table-and-4-chairs-brown-oak-veneer-brown-oak-effect-fridtuna-light-beige__1444199_pe987429_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/tonstad-tonstad-table-and-4-chairs-brown-oak-veneer-brown-oak-effect-fridtuna-light-beige-s09596920/,
s79554912,LISABO / LISABO,"Table and 4 chairs, black/black, 105 cm",IKEA,True,SEK,5675.0,2026-03-23,https://www.ikea.com/se/en/images/products/lisabo-lisabo-table-and-4-chairs-black-black__1470759_pe996936_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/lisabo-lisabo-table-and-4-chairs-black-black-s79554912/,
s79608986,SKÅLSTA,"Table and 4 chairs, oak effect straight light grey-beige/plastic beige tubular metal/light grey-beige, 140x80 cm",IKEA,True,SEK,2575.0,2026-03-23,https://www.ikea.com/se/en/images/products/skalsta-table-and-4-chairs-oak-effect-straight-light-grey-beige-plastic-beige-tubular-metal-light-grey-beige__1449045_pe989728_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/skalsta-table-and-4-chairs-oak-effect-straight-light-grey-beige-plastic-beige-tubular-metal-light-grey-beige-s79608986/,
s79571638,NORDVIKEN / SKOGSTA,"Table and 6 chairs, antique stain/black, 210/289 cm",IKEA,True,SEK,10765.0,2026-03-23,https://www.ikea.com/se/en/images/products/nordviken-skogsta-table-and-6-chairs-antique-stain-black__1339982_pe948487_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/nordviken-skogsta-table-and-6-chairs-antique-stain-black-s79571638/,
10225589,BEKVÄM,"Step stool, aspen, 50 cm",IKEA,True,SEK,199.0,2026-03-23,https://www.ikea.com/se/en/images/products/bekvaem-step-stool-aspen__1213999_pe911454_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/bekvaem-step-stool-aspen-10225589/,
s79596827,TONSTAD / TONSTAD,"Table and 4 chairs, brown oak veneer/brown oak effect Fridtuna light beige, 140/196x85 cm",IKEA,True,SEK,7175.0,2026-03-23,https://www.ikea.com/se/en/images/products/tonstad-tonstad-table-and-4-chairs-brown-oak-veneer-brown-oak-effect-fridtuna-light-beige__1444217_pe987457_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/tonstad-tonstad-table-and-4-chairs-brown-oak-veneer-brown-oak-effect-fridtuna-light-beige-s79596827/,
s19561595,SKANSNÄS / SKANSNÄS,"Table and 4 chairs, brown beech/brown beech, 150/205 cm",IKEA,True,SEK,13975.0,2026-03-23,https://www.ikea.com/se/en/images/products/skansnaes-skansnaes-table-and-4-chairs-brown-beech-brown-beech__1341112_pe948639_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/skansnaes-skansnaes-table-and-4-chairs-brown-beech-brown-beech-s19561595/,
s09441061,STRANDTORP / BERGMUND,"Table and 8 chairs, brown/Gunnared medium grey, 150/205/260 cm",IKEA,True,SEK,13955.0,2026-03-23,https://www.ikea.com/se/en/images/products/strandtorp-bergmund-table-and-8-chairs-brown-gunnared-medium-grey__1057145_pe848773_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/strandtorp-bergmund-table-and-8-chairs-brown-gunnared-medium-grey-s09441061/,
s09561633,SKANSNÄS / SKANSNÄS,"Table and 4 chairs, brown beech/brown beech, 115/170 cm",IKEA,True,SEK,13975.0,2026-03-23,https://www.ikea.com/se/en/images/products/skansnaes-skansnaes-table-and-4-chairs-brown-beech-brown-beech__1341011_pe948596_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/skansnaes-skansnaes-table-and-4-chairs-brown-beech-brown-beech-s09561633/,
40529462,PINNTORP,"Table, light brown stained/red stained, 125x75 cm",IKEA,True,SEK,995.0,2026-03-23,https://www.ikea.com/se/en/images/products/pinntorp-table-light-brown-stained-red-stained__1118108_pe872929_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/pinntorp-table-light-brown-stained-red-stained-40529462/,
90587529,NÄSINGE,"Table, dark brown stained/beech veneer, 120 cm",IKEA,True,SEK,1795.0,2026-03-23,https://www.ikea.com/se/en/images/products/naesinge-table-dark-brown-stained-beech-veneer__1445398_pe988208_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/naesinge-table-dark-brown-stained-beech-veneer-90587529/,
60597921,ÅLHULT,"Extendable table, beige/brown, 120/170x80 cm",IKEA,True,SEK,1795.0,2026-03-23,https://www.ikea.com/se/en/images/products/alhult-extendable-table-beige-brown__1447089_pe988951_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/alhult-extendable-table-beige-brown-60597921/,
80586002,HAUGA,"Drop-leaf table, grey/birch veneer, 55/82/109x74 cm",IKEA,True,SEK,1295.0,2026-03-23,https://www.ikea.com/se/en/images/products/hauga-drop-leaf-table-grey-birch-veneer__1375862_pe960374_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/hauga-drop-leaf-table-grey-birch-veneer-80586002/,
70563237,SKANSNÄS,"Extendable table, brown beech/veneer, 115/170 cm",IKEA,True,SEK,7995.0,2026-03-23,https://www.ikea.com/se/en/images/products/skansnaes-extendable-table-brown-beech-veneer__1341011_pe948596_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/skansnaes-extendable-table-brown-beech-veneer-70563237/,
s79441053,STRANDTORP / BERGMUND,"Table and 4 chairs, brown/Gunnared medium grey, 150/205/260 cm",IKEA,True,SEK,9975.0,2026-03-23,https://www.ikea.com/se/en/images/products/strandtorp-bergmund-table-and-4-chairs-brown-gunnared-medium-grey__1057113_pe848777_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/strandtorp-bergmund-table-and-4-chairs-brown-gunnared-medium-grey-s79441053/,
10423886,NORDEN,"Gateleg table, white, 26/89/152x80 cm",IKEA,True,SEK,2995.0,2026-03-23,https://www.ikea.com/se/en/images/products/norden-gateleg-table-white__1359548_pe954191_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/norden-gateleg-table-white-10423886/,
20293766,MÖRBYLÅNGA,"Table, oak veneer brown stained, 220x100 cm",IKEA,True,SEK,8495.0,2026-03-23,https://www.ikea.com/se/en/images/products/moerbylanga-table-oak-veneer-brown-stained__1360001_pe954330_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/moerbylanga-table-oak-veneer-brown-stained-20293766/,
s49385529,LISABO / LISABO,"Table and 4 chairs, ash veneer/ash, 140x78 cm",IKEA,True,SEK,5175.0,2026-03-23,https://www.ikea.com/se/en/images/products/lisabo-lisabo-table-and-4-chairs-ash-veneer-ash__1470751_pe996928_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/lisabo-lisabo-table-and-4-chairs-ash-veneer-ash-s49385529/,
20575997,HÄGERNÄS,"Table and 4 chairs, black stained pine",IKEA,True,SEK,1995.0,2026-03-23,https://www.ikea.com/se/en/images/products/haegernaes-table-and-4-chairs-black-stained-pine__1376863_pe960595_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/haegernaes-table-and-4-chairs-black-stained-pine-20575997/,
s49618331,ÅLHULT / NORDMANSSKÄR,"Table and 6 chairs, beige/brown/Tonerud grey black, 170/220x80 cm",IKEA,True,SEK,5265.0,2026-03-23,https://www.ikea.com/se/en/images/products/alhult-nordmansskaer-table-and-6-chairs-beige-brown-tonerud-grey-black__1502883_pe1007747_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/alhult-nordmansskaer-table-and-6-chairs-beige-brown-tonerud-grey-black-s49618331/,
s49596937,NÄSINGE / NÄSINGE,"Table and 4 chairs, white/white Tibbleby beige-grey, 130x80 cm",IKEA,True,SEK,4175.0,2026-03-23,https://www.ikea.com/se/en/images/products/naesinge-naesinge-table-and-4-chairs-white-white-tibbleby-beige-grey__1445378_pe988178_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/naesinge-naesinge-table-and-4-chairs-white-white-tibbleby-beige-grey-s49596937/,
s39610076,ÅLHULT / ÅLHULT,"Table and 4 chairs, black/brown/Bomstad black black, 120x80 cm",IKEA,True,SEK,3675.0,2026-03-23,https://www.ikea.com/se/en/images/products/alhult-alhult-table-and-4-chairs-black-brown-bomstad-black-black__1447067_pe988956_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/alhult-alhult-table-and-4-chairs-black-brown-bomstad-black-black-s39610076/,
