sku,chunk_text,semantic_score,category,price_tier
SKJ801-G0402911-2PC-SOFA_8248444059818_47442599379114,,,sofa,luxury
SKJ801-G0402911-2PC-SOFA_8248444059818_47442599379114,,,sofa,luxury
SKJ801-G0405970-3PC-SOFA_8248444092586_47442599477418,,,sofa,luxury
SKJ801-G0405970-3PC-SOFA_8248444092586_47442599477418,,,sofa,luxury
SKJ801-G0405970-3PC-SOFA_8248444092586_47442599477418,,,sofa,luxury
SKJ801-G0402911-3PC-SOFA_8248444092586_47442599444650,,,sofa,luxury
SKJ801-G0402911-3PC-SOFA_8248444092586_47442599444650,,,sofa,luxury
SKJ801-G0402911-3PC-SOFA_8248444092586_47442599444650,,,sofa,luxury
MEA5039-5138_8247660708010_47440007823530,,,chair,luxury
MEA5039-5138_8247660708010_47440007823530,,,chair,luxury
MEA5039-5138_8247660708010_47440007823530,,,chair,luxury
MEA5039-504_8247660708010_47440007790762,,,chair,luxury
MEA5039-504_8247660708010_47440007790762,,,chair,luxury
MEA5039-504_8247660708010_47440007790762,,,chair,luxury
MEA5038-BK1306_8247660642474_47440007495850,,,chair,luxury
MEA5038-BK1306_8247660642474_47440007495850,,,chair,luxury
MEA5038-BK1306_8247660642474_47440007495850,,,chair,luxury
MEA5038-BK1316_8247660642474_47440007463082,,,chair,luxury
MEA5038-BK1316_8247660642474_47440007463082,,,chair,luxury
MEA5038-BK1316_8247660642474_47440007463082,,,chair,luxury
MEA5038-5138_8247660642474_47440007430314,,,chair,luxury
MEA5038-5138_8247660642474_47440007430314,,,chair,luxury
MEA5038-5138_8247660642474_47440007430314,,,chair,luxury
MEA5038-504_8247660642474_47440007397546,,,chair,luxury
MEA5038-504_8247660642474_47440007397546,,,chair,luxury
MEA5038-504_8247660642474_47440007397546,,,chair,luxury
S7003-G0303970W-AL_7681985216682_47282505416874,,,sofa,luxury
S7003-G0303970W-AL_7681985216682_47282505416874,,,sofa,luxury
S7003-G0303970W-AL_7681985216682_47282505416874,,,sofa,luxury
S7003-G0303970W-O_7681985216682_47282505318570,,,sofa,premium
S7003-G0303970W-O_7681985216682_47282505318570,,,sofa,premium
S7003-G0303970W-O_7681985216682_47282505318570,,,sofa,premium
S7003-G0303970W-CT_8143042674858_47282498896042,,,sofa,high
S7003-G0303970W-CT_8143042674858_47282498896042,,,sofa,high
S7003-G0303970W-CT_8143042674858_47282498896042,,,sofa,high
S7003-G0303970W-C_8143048966314_47282494013610,,,sofa,luxury
S7003-G0303970W-C_8143048966314_47282494013610,,,sofa,luxury
S7003-G0303970W-C_8143048966314_47282494013610,,,sofa,luxury
MEA130C-CU013-HR_7970439168170_47427644784810,,,chair,premium
MEA130C-CU013-HR_7970439168170_47427644784810,,,chair,premium
MEA130C-CU013-HR_7970439168170_47427644784810,,,chair,premium
MEA130C-G0402190-HR_7970439168170_47427531899050,,,chair,premium
MEA130C-G0402190-HR_7970439168170_47427531899050,,,chair,premium
MEA130C-G0402190-HR_7970439168170_47427531899050,,,chair,premium
MEA130C-CU6722-HR_7970439168170_47427531866282,,,chair,luxury
MEA130C-CU6722-HR_7970439168170_47427531866282,,,chair,luxury
MEA130C-CU6722-HR_7970439168170_47427531866282,,,chair,luxury
SKJ012-G0500770-C_8242502762666_47423200886954,,,sofa,luxury
SKJ012-G0500770-C_8242502762666_47423200886954,,,sofa,luxury
SKJ012-G0500770-C_8242502762666_47423200886954,,,sofa,luxury
SKJ012-A0405510-C_8242502762666_47423200723114,,,sofa,luxury
SKJ012-A0405510-C_8242502762666_47423200723114,,,sofa,luxury
SKJ012-A0405510-C_8242502762666_47423200723114,,,sofa,luxury
SKJ012-G0500770-AL_8242501517482_47423200493738,,,sofa,premium
SKJ012-G0500770-AL_8242501517482_47423200493738,,,sofa,premium
SKJ012-G0500770-AL_8242501517482_47423200493738,,,sofa,premium
SKJ012-A0405510-AL_8242501517482_47423199215786,,,sofa,premium
SKJ012-A0405510-AL_8242501517482_47423199215786,,,sofa,premium
SKJ012-A0405510-AL_8242501517482_47423199215786,,,sofa,premium
SKJ012-G0500770-5PC-MODULAR_8241994203306_47422737940650,,,sofa,luxury
SKJ012-G0500770-5PC-MODULAR_8241994203306_47422737940650,,,sofa,luxury
SKJ012-G0500770-5PC-MODULAR_8241994203306_47422737940650,,,sofa,luxury
SKJ012-G0500770-2PC-SOFA_8242047647914_47422736761002,,,sofa,luxury
SKJ012-G0500770-2PC-SOFA_8242047647914_47422736761002,,,sofa,luxury
SKJ012-G0500770-2PC-SOFA_8242047647914_47422736761002,,,sofa,luxury
SKJ012-G0500770-3PC-SOFA_8241997643946_47422736695466,,,sofa,luxury
SKJ012-G0500770-3PC-SOFA_8241997643946_47422736695466,,,sofa,luxury
SKJ012-G0500770-3PC-SOFA_8241997643946_47422736695466,,,sofa,luxury
SKJ012-G0500770-4PC-MODULAR_8241996791978_47422736498858,,,sofa,luxury
SKJ012-G0500770-4PC-MODULAR_8241996791978_47422736498858,,,sofa,luxury
SKJ012-G0500770-4PC-MODULAR_8241996791978_47422736498858,,,sofa,luxury
SKJ012-A0405510-2PC-SOFA_8242047647914_47422604640426,,,sofa,luxury
SKJ012-A0405510-2PC-SOFA_8242047647914_47422604640426,,,sofa,luxury
SKJ012-A0405510-2PC-SOFA_8242047647914_47422604640426,,,sofa,luxury
SKJ012-A0405510-3PC-SOFA_8241997643946_47422502797482,,,sofa,luxury
SKJ012-A0405510-3PC-SOFA_8241997643946_47422502797482,,,sofa,luxury
SKJ012-A0405510-3PC-SOFA_8241997643946_47422502797482,,,sofa,luxury
SKJ012-A0405510-4PC-MODULAR_8241996791978_47422501519530,,,sofa,luxury
SKJ012-A0405510-4PC-MODULAR_8241996791978_47422501519530,,,sofa,luxury
SKJ012-A0405510-4PC-MODULAR_8241996791978_47422501519530,,,sofa,luxury
SKJ012-A0405510-5PC-MODULAR_8241994203306_47422497718442,,,sofa,luxury
SKJ012-A0405510-5PC-MODULAR_8241994203306_47422497718442,,,sofa,luxury
SKJ012-A0405510-5PC-MODULAR_8241994203306_47422497718442,,,sofa,luxury
DT7203-1800-OAK_8235052171434_47405399310506,,,table,premium
DT7203-1800-OAK_8235052171434_47405399310506,,,table,premium
DT7203-1800-OAK_8235052171434_47405399310506,,,table,premium
DT7203-1800-WALNUT_8235052171434_47405399277738,,,table,premium
DT7203-1800-WALNUT_8235052171434_47405399277738,,,table,premium
DT7203-1800-WALNUT_8235052171434_47405399277738,,,table,premium
DC7108-FG33717-06_8236145082538_47408065151146,,,chair,high
DC7108-FG33717-06_8236145082538_47408065151146,,,chair,high
DC7108-FG33717-06_8236145082538_47408065151146,,,chair,high
DT7202-1500-OAK_8235051647146_47405398818986,,,table,premium
DT7202-1500-OAK_8235051647146_47405398818986,,,table,premium
DT7202-1500-OAK_8235051647146_47405398818986,,,table,premium
DT7202-1500-WALNUT_8235051647146_47405398786218,,,table,premium
DT7202-1500-WALNUT_8235051647146_47405398786218,,,table,premium
DT7202-1500-WALNUT_8235051647146_47405398786218,,,table,premium
DT7201-1500-OAK_8231517356202_47398599753898,,,table,premium
DT7201-1500-OAK_8231517356202_47398599753898,,,table,premium
DT7201-1500-OAK_8231517356202_47398599753898,,,table,premium
DT7201-1500-WALNUT_8231517356202_47398599721130,,,table,premium
DT7201-1500-WALNUT_8231517356202_47398599721130,,,table,premium
DT7201-1500-WALNUT_8231517356202_47398599721130,,,table,premium
DT7201-1190-OAK_8231517356202_47398575407274,,,table,high
DT7201-1190-OAK_8231517356202_47398575407274,,,table,high
DT7201-1190-OAK_8231517356202_47398575407274,,,table,high
DT7201-1190-WALNUT_8231517356202_47398575341738,,,table,high
DT7201-1190-WALNUT_8231517356202_47398575341738,,,table,high
DT7201-1190-WALNUT_8231517356202_47398575341738,,,table,high
ME7A6067-XL-NP20099_7976510226602_47391929630890,,,chair,luxury
ME7A6067-XL-NP20099_7976510226602_47391929630890,,,chair,luxury
ME7A6067-XL-NP20099_7976510226602_47391929630890,,,chair,luxury
ME7A6067-XL-NP20104_7976510226602_47391929565354,,,chair,luxury
ME7A6067-XL-NP20104_7976510226602_47391929565354,,,chair,luxury
ME7A6067-XL-NP20104_7976510226602_47391929565354,,,chair,luxury
ME7A6067-XL-NP20121_7976510226602_47391929598122,,,chair,luxury
ME7A6067-XL-NP20121_7976510226602_47391929598122,,,chair,luxury
ME7A6067-XL-NP20121_7976510226602_47391929598122,,,chair,luxury
MEA015-L2201_8228092838058_47384359862442,,,chair,luxury
MEA015-L2201_8228092838058_47384359862442,,,chair,luxury
MEA015-L2201_8228092838058_47384359862442,,,chair,luxury
MEA015-L1020_8228092838058_47384232263850,,,chair,luxury
MEA015-L1020_8228092838058_47384232263850,,,chair,luxury
MEA015-L1020_8228092838058_47384232263850,,,chair,luxury
MEA015-U243022_8228092838058_47384232231082,,,chair,luxury
MEA015-U243022_8228092838058_47384232231082,,,chair,luxury
MEA015-U243022_8228092838058_47384232231082,,,chair,luxury
BS7028-W3305-006-2_8221541793962_47354458341546,,,chair,luxury
BS7028-W3305-006-2_8221541793962_47354458341546,,,chair,luxury
BS7028-W3305-006-2_8221541793962_47354458341546,,,chair,luxury
BS7028-W3305-006_8221541793962_47354458308778,,,chair,premium
BS7028-W3305-006_8221541793962_47354458308778,,,chair,premium
BS7028-W3305-006_8221541793962_47354458308778,,,chair,premium
S7011-G0201621-3S_8206277148842_47287697277098,,,sofa,luxury
S7011-G0201621-3S_8206277148842_47287697277098,,,sofa,luxury
S7011-G0201621-3S_8206277148842_47287697277098,,,sofa,luxury
ME7A5029-NP20104_8221438181546_47353291669674,,,chair,luxury
ME7A5029-NP20104_8221438181546_47353291669674,,,chair,luxury
ME7A5029-NP20104_8221438181546_47353291669674,,,chair,luxury
ME7A5029-NP20099_8221438181546_47353256476842,,,chair,luxury
ME7A5029-NP20099_8221438181546_47353256476842,,,chair,luxury
ME7A5029-NP20099_8221438181546_47353256476842,,,chair,luxury
ME7A5029-NP20100_8221438181546_47353256444074,,,chair,luxury
ME7A5029-NP20100_8221438181546_47353256444074,,,chair,luxury
ME7A5029-NP20100_8221438181546_47353256444074,,,chair,luxury
BS72018-G0402170_7891137364138_47344486875306,,,chair,high
BS72018-G0402170_7891137364138_47344486875306,,,chair,high
BS72018-G0402170_7891137364138_47344486875306,,,chair,high
S7003-G0303970W-4PC-MODULAR-C_7681981481130_47282586878122,,,sofa,luxury
S7003-G0303970W-4PC-MODULAR-C_7681981481130_47282586878122,,,sofa,luxury
S7003-G0303970W-4PC-MODULAR-C_7681981481130_47282586878122,,,sofa,luxury
S7003-G0303920W-CT_8143042674858_47282498863274,,,sofa,high
S7003-G0303920W-CT_8143042674858_47282498863274,,,sofa,high
S7003-G0303920W-CT_8143042674858_47282498863274,,,sofa,high
S7003-G0303920W-C_8143048966314_47282493980842,,,sofa,luxury
S7003-G0303920W-C_8143048966314_47282493980842,,,sofa,luxury
S7003-G0303920W-C_8143048966314_47282493980842,,,sofa,luxury
S7003-G0303920W-4PC-MODULAR-O_8142994636970_47282463375530,,,sofa,luxury
S7003-G0303920W-4PC-MODULAR-O_8142994636970_47282463375530,,,sofa,luxury
S7003-G0303920W-4PC-MODULAR-O_8142994636970_47282463375530,,,sofa,luxury
S7003-G0303920W-AL_7681985216682_47282505384106,,,sofa,luxury
S7003-G0303920W-AL_7681985216682_47282505384106,,,sofa,luxury
S7003-G0303920W-AL_7681985216682_47282505384106,,,sofa,luxury
S7003-G0303920W-O_7681985216682_47282505285802,,,sofa,premium
S7003-G0303920W-O_7681985216682_47282505285802,,,sofa,premium
S7003-G0303920W-O_7681985216682_47282505285802,,,sofa,premium
3-BS7Y029-311W-WALNUT_8206464450730_47288443371690,seat depth: 18.,8,chair,premium
3-BS7Y029-311W-WALNUT_8206464450730_47288443371690,,,chair,premium
3-BS7Y029-311W-WALNUT_8206464450730_47288443371690,,,chair,premium
2-BS7Y029-311W-WALNUT_8206464450730_47288443338922,seat depth: 18.,8,chair,high
2-BS7Y029-311W-WALNUT_8206464450730_47288443338922,,,chair,high
2-BS7Y029-311W-WALNUT_8206464450730_47288443338922,,,chair,high
3-BS7Y029-311W-NATUAL_8206464450730_47288424169642,seat depth: 18.,8,chair,premium
3-BS7Y029-311W-NATUAL_8206464450730_47288424169642,,,chair,premium
3-BS7Y029-311W-NATUAL_8206464450730_47288424169642,,,chair,premium
2-BS7Y029-311W-NATUAL_8206464450730_47288424136874,seat depth: 18.,8,chair,high
2-BS7Y029-311W-NATUAL_8206464450730_47288424136874,,,chair,high
2-BS7Y029-311W-NATUAL_8206464450730_47288424136874,,,chair,high
S7011-G0201691-3S_8206277148842_47287697244330,,,sofa,luxury
S7011-G0201691-3S_8206277148842_47287697244330,,,sofa,luxury
S7011-G0201691-3S_8206277148842_47287697244330,,,sofa,luxury
S7003-G0303970W-4PC-MODULAR-C-CT_7681981481130_47282586910890,,,sofa,luxury
S7003-G0303970W-4PC-MODULAR-C-CT_7681981481130_47282586910890,,,sofa,luxury
S7003-G0303970W-4PC-MODULAR-C-CT_7681981481130_47282586910890,,,sofa,luxury
S7003-G0303920W-4PC-MODULAR-C-CT_7681981481130_47282586845354,,,sofa,luxury
S7003-G0303920W-4PC-MODULAR-C-CT_7681981481130_47282586845354,,,sofa,luxury
S7003-G0303920W-4PC-MODULAR-C-CT_7681981481130_47282586845354,,,sofa,luxury
S7003-G0303920W-4PC-MODULAR-C_7681981481130_47282586812586,,,sofa,luxury
S7003-G0303920W-4PC-MODULAR-C_7681981481130_47282586812586,,,sofa,luxury
S7003-G0303920W-4PC-MODULAR-C_7681981481130_47282586812586,,,sofa,luxury
S7003-G0303970W-4PC-MODULAR-CT_7681981481130_47282586714282,,,sofa,luxury
S7003-G0303970W-4PC-MODULAR-CT_7681981481130_47282586714282,,,sofa,luxury
S7003-G0303970W-4PC-MODULAR-CT_7681981481130_47282586714282,,,sofa,luxury
S7003-G0303970W-4PC-MODULAR_7681981481130_47282586681514,,,sofa,luxury
S7003-G0303970W-4PC-MODULAR_7681981481130_47282586681514,,,sofa,luxury
S7003-G0303970W-4PC-MODULAR_7681981481130_47282586681514,,,sofa,luxury
S7003-G0303920W-4PC-MODULAR-CT_7681981481130_47282586648746,,,sofa,luxury
S7003-G0303920W-4PC-MODULAR-CT_7681981481130_47282586648746,,,sofa,luxury
S7003-G0303920W-4PC-MODULAR-CT_7681981481130_47282586648746,,,sofa,luxury
S7003-G0303920W-4PC-MODULAR_7681981481130_47282586615978,,,sofa,luxury
S7003-G0303920W-4PC-MODULAR_7681981481130_47282586615978,,,sofa,luxury
S7003-G0303920W-4PC-MODULAR_7681981481130_47282586615978,,,sofa,luxury
S7003-G0303970W-2PC-SOFA-O_7681977090218_47282554142890,,,sofa,luxury
S7003-G0303970W-2PC-SOFA-O_7681977090218_47282554142890,,,sofa,luxury
S7003-G0303970W-2PC-SOFA-O_7681977090218_47282554142890,,,sofa,luxury
S7003-G0303920W-2PC-SOFA-O_7681977090218_47282554110122,,,sofa,luxury
S7003-G0303920W-2PC-SOFA-O_7681977090218_47282554110122,,,sofa,luxury
S7003-G0303920W-2PC-SOFA-O_7681977090218_47282554110122,,,sofa,luxury
S7003-G0303970W-3PC-SOFA-CT_7681977090218_47282554011818,,,sofa,luxury
S7003-G0303970W-3PC-SOFA-CT_7681977090218_47282554011818,,,sofa,luxury
S7003-G0303970W-3PC-SOFA-CT_7681977090218_47282554011818,,,sofa,luxury
S7003-G0303970W-3PC-SOFA_7681977090218_47282553979050,,,sofa,luxury
S7003-G0303970W-3PC-SOFA_7681977090218_47282553979050,,,sofa,luxury
S7003-G0303970W-3PC-SOFA_7681977090218_47282553979050,,,sofa,luxury
S7003-G0303920W-3PC-SOFA-CT_7681977090218_47282553946282,,,sofa,luxury
S7003-G0303920W-3PC-SOFA-CT_7681977090218_47282553946282,,,sofa,luxury
S7003-G0303920W-3PC-SOFA-CT_7681977090218_47282553946282,,,sofa,luxury
S7003-G0303920W-3PC-SOFA_7681977090218_47282553913514,,,sofa,luxury
S7003-G0303920W-3PC-SOFA_7681977090218_47282553913514,,,sofa,luxury
S7003-G0303920W-3PC-SOFA_7681977090218_47282553913514,,,sofa,luxury
S7003-G0303970W-2PC-SOFA-CT_7681905688746_47282521931946,,,sofa,luxury
S7003-G0303970W-2PC-SOFA-CT_7681905688746_47282521931946,,,sofa,luxury
S7003-G0303970W-2PC-SOFA-CT_7681905688746_47282521931946,,,sofa,luxury
S7003-G0303970W-2PC-SOFA_7681905688746_47282521899178,,,sofa,luxury
S7003-G0303970W-2PC-SOFA_7681905688746_47282521899178,,,sofa,luxury
S7003-G0303970W-2PC-SOFA_7681905688746_47282521899178,,,sofa,luxury
S7003-G0303920W-2PC-SOFA-CT_7681905688746_47282521866410,,,sofa,luxury
S7003-G0303920W-2PC-SOFA-CT_7681905688746_47282521866410,,,sofa,luxury
S7003-G0303920W-2PC-SOFA-CT_7681905688746_47282521866410,,,sofa,luxury
S7003-G0303920W-2PC-SOFA_7681905688746_47282521833642,,,sofa,luxury
S7003-G0303920W-2PC-SOFA_7681905688746_47282521833642,,,sofa,luxury
S7003-G0303920W-2PC-SOFA_7681905688746_47282521833642,,,sofa,luxury
S7003-G0303970W-4PC-MODULAR-O_8142994636970_47282463441066,,,sofa,luxury
S7003-G0303970W-4PC-MODULAR-O_8142994636970_47282463441066,,,sofa,luxury
S7003-G0303970W-4PC-MODULAR-O_8142994636970_47282463441066,,,sofa,luxury
SET-MS76001-NP20104-3PC_8141441499306_46792904442026,,,sofa,luxury
SET-MS76001-NP20104-3PC_8141441499306_46792904442026,,,sofa,luxury
SET-MS76001-NP20104-3PC_8141441499306_46792904442026,,,sofa,luxury
SET-MS76001-NP20104-2PC_8141441499306_46792632729770,,,sofa,luxury
SET-MS76001-NP20104-2PC_8141441499306_46792632729770,,,sofa,luxury
SET-MS76001-NP20104-2PC_8141441499306_46792632729770,,,sofa,luxury
MS76001-NP20100-AL_8142884274346_46796962332842,,,sofa,premium
MS76001-NP20100-AL_8142884274346_46796962332842,,,sofa,premium
MS76001-NP20100-AL_8142884274346_46796962332842,,,sofa,premium
MS76001-NP20104-AL_8142884274346_46796962300074,,,sofa,premium
MS76001-NP20104-AL_8142884274346_46796962300074,,,sofa,premium
MS76001-NP20104-AL_8142884274346_46796962300074,,,sofa,premium
SET-MS76001-NP20100-3PC_8141441499306_46792904540330,,,sofa,luxury
SET-MS76001-NP20100-3PC_8141441499306_46792904540330,,,sofa,luxury
SET-MS76001-NP20100-3PC_8141441499306_46792904540330,,,sofa,luxury
S72637-G0400801-6PC-MODULAR_8143036678314_46800289562794,,,sofa,luxury
S72637-G0400801-6PC-MODULAR_8143036678314_46800289562794,,,sofa,luxury
S72637-G0400801-6PC-MODULAR_8143036678314_46800289562794,,,sofa,luxury
S72637-G0400801-4PC-MODULAR-C-CT_7681981481130_46800043737258,,,sofa,luxury
S72637-G0400801-4PC-MODULAR-C-CT_7681981481130_46800043737258,,,sofa,luxury
S72637-G0400801-4PC-MODULAR-C-CT_7681981481130_46800043737258,,,sofa,luxury
S72637-G0400801-4PC-MODULAR-CT_7681981481130_46800043671722,,,sofa,luxury
S72637-G0400801-4PC-MODULAR-CT_7681981481130_46800043671722,,,sofa,luxury
S72637-G0400801-4PC-MODULAR-CT_7681981481130_46800043671722,,,sofa,luxury
S72637-G0400801-4PC-MODULAR-C_7681981481130_46800043344042,,,sofa,luxury
S72637-G0400801-4PC-MODULAR-C_7681981481130_46800043344042,,,sofa,luxury
S72637-G0400801-4PC-MODULAR-C_7681981481130_46800043344042,,,sofa,luxury
S72637-G0400801-4PC-MODULAR-O_8142994636970_46800043114666,,,sofa,luxury
S72637-G0400801-4PC-MODULAR-O_8142994636970_46800043114666,,,sofa,luxury
S72637-G0400801-4PC-MODULAR-O_8142994636970_46800043114666,,,sofa,luxury
S72637-G0400801-3PC-SOFA-CT_7681977090218_46797424623786,,,sofa,luxury
S72637-G0400801-3PC-SOFA-CT_7681977090218_46797424623786,,,sofa,luxury
S72637-G0400801-3PC-SOFA-CT_7681977090218_46797424623786,,,sofa,luxury
ME7A018-B-878-M_8131546153130_46757850611882,,,chair,luxury
ME7A018-B-878-M_8131546153130_46757850611882,,,chair,luxury
ME7A018-B-878-M_8131546153130_46757850611882,,,chair,luxury
ME7A018-B-878-L_8129865285802_46750000971946,,,chair,luxury
ME7A018-B-878-L_8129865285802_46750000971946,,,chair,luxury
ME7A018-B-878-L_8129865285802_46750000971946,,,chair,luxury
SKJ008-G0403491-3S_8126860034218_46737105125546,,,sofa,luxury
SKJ008-G0403491-3S_8126860034218_46737105125546,,,sofa,luxury
SKJ008-G0403491-3S_8126860034218_46737105125546,,,sofa,luxury
S78012-G0402170-CORNER-MODULAR-CT_7979047944362_46729293594794,5-piece corner modular sofa with larger seats.,14,sofa,luxury
S78012-G0402170-CORNER-MODULAR-CT_7979047944362_46729293594794,,,sofa,luxury
S78012-G0402170-CORNER-MODULAR-CT_7979047944362_46729293594794,,,sofa,luxury
ME7A017-G0402170_8144454418602_46809425117354,,,chair,luxury
ME7A017-G0402170_8144454418602_46809425117354,,,chair,luxury
ME7A017-G0402170_8144454418602_46809425117354,,,chair,luxury
S78012-G0402170-CT_8121176228010_46711761928362,spacious & versatile storage console.,7,sofa,high
S78012-G0402170-CT_8121176228010_46711761928362,,,sofa,high
S78012-G0402170-CT_8121176228010_46711761928362,,,sofa,high
ME7A018-G0500770-M_8131546153130_46757850644650,,,chair,luxury
ME7A018-G0500770-M_8131546153130_46757850644650,,,chair,luxury
ME7A018-G0500770-M_8131546153130_46757850644650,,,chair,luxury
ME7A018-G0402190-M_8131546153130_46757850546346,,,chair,luxury
ME7A018-G0402190-M_8131546153130_46757850546346,,,chair,luxury
ME7A018-G0402190-M_8131546153130_46757850546346,,,chair,luxury
ME7A018-G0500770-L_8129865285802_46750001004714,,,chair,luxury
ME7A018-G0500770-L_8129865285802_46750001004714,,,chair,luxury
ME7A018-G0500770-L_8129865285802_46750001004714,,,chair,luxury
ME7A018-G0402190-L_8129865285802_46749992648874,,,chair,luxury
ME7A018-G0402190-L_8129865285802_46749992648874,,,chair,luxury
ME7A018-G0402190-L_8129865285802_46749992648874,,,chair,luxury
ME7A018-G0402110-M_8131546153130_46757850579114,,,chair,luxury
ME7A018-G0402110-M_8131546153130_46757850579114,,,chair,luxury
ME7A018-G0402110-M_8131546153130_46757850579114,,,chair,luxury
ME7A018-G0402110-L_8129865285802_46749992681642,,,chair,luxury
ME7A018-G0402110-L_8129865285802_46749992681642,,,chair,luxury
ME7A018-G0402110-L_8129865285802_46749992681642,,,chair,luxury
S78012-G0402100-CORNER-MODULAR-CT_7979047944362_46729293562026,5-piece corner modular sofa with larger seats.,14,sofa,luxury
S78012-G0402100-CORNER-MODULAR-CT_7979047944362_46729293562026,,,sofa,luxury
S78012-G0402100-CORNER-MODULAR-CT_7979047944362_46729293562026,,,sofa,luxury
S7003-G0303970W-6PC-MODULAR_8143036678314_47282385977514,,,sofa,luxury
S7003-G0303970W-6PC-MODULAR_8143036678314_47282385977514,,,sofa,luxury
S7003-G0303970W-6PC-MODULAR_8143036678314_47282385977514,,,sofa,luxury
S7003-G0303920W-6PC-MODULAR_8143036678314_47282385911978,,,sofa,luxury
S7003-G0303920W-6PC-MODULAR_8143036678314_47282385911978,,,sofa,luxury
S7003-G0303920W-6PC-MODULAR_8143036678314_47282385911978,,,sofa,luxury
S78012-G0402190-CORNER-MODULAR-CT_7979047944362_46729293529258,5-piece corner modular sofa with larger seats.,14,sofa,luxury
S78012-G0402190-CORNER-MODULAR-CT_7979047944362_46729293529258,,,sofa,luxury
S78012-G0402190-CORNER-MODULAR-CT_7979047944362_46729293529258,,,sofa,luxury
S78012-G0402190-3PC-SOFA-CT_7721294561450_46729288712362,,,sofa,luxury
S78012-G0402190-3PC-SOFA-CT_7721294561450_46729288712362,,,sofa,luxury
S78012-G0402190-3PC-SOFA-CT_7721294561450_46729288712362,,,sofa,luxury
MEA5031-G0201691_8198440026282_47264312885418,,,chair,luxury
MEA5031-G0201691_8198440026282_47264312885418,,,chair,luxury
MEA5031-G0201691_8198440026282_47264312885418,,,chair,luxury
MEA5031-G0201621_8198440026282_47264312852650,,,chair,luxury
MEA5031-G0201621_8198440026282_47264312852650,,,chair,luxury
MEA5031-G0201621_8198440026282_47264312852650,,,chair,luxury
DC7073-A0603290W-GREY-2_8196885741738_47256142217386,,,chair,premium
DC7073-A0603290W-GREY-2_8196885741738_47256142217386,,,chair,premium
DC7073-A0603290W-GREY-2_8196885741738_47256142217386,,,chair,premium
DC7073-A0603290W-WALNUT-2_8196885741738_47256142184618,,,chair,premium
DC7073-A0603290W-WALNUT-2_8196885741738_47256142184618,,,chair,premium
DC7073-A0603290W-WALNUT-2_8196885741738_47256142184618,,,chair,premium
DC7073-A0603290W-GREY_8196885741738_47256046665898,,,chair,high
DC7073-A0603290W-GREY_8196885741738_47256046665898,,,chair,high
DC7073-A0603290W-GREY_8196885741738_47256046665898,,,chair,high
DC7073-A0603290W-WALNUT_8196885741738_47256046633130,,,chair,high
DC7073-A0603290W-WALNUT_8196885741738_47256046633130,,,chair,high
DC7073-A0603290W-WALNUT_8196885741738_47256046633130,,,chair,high
2-BS7017-A0603290W-GOLD_8131803054250_46759374520490,,,chair,high
2-BS7017-A0603290W-GOLD_8131803054250_46759374520490,,,chair,high
2-BS7017-A0603290W-GOLD_8131803054250_46759374520490,,,chair,high
S78012-G0402170-6PC-MODULAR-CT_7721297576106_46729493610666,6-piece u-shaped modular sofa with larger seats.,12,sofa,luxury
S78012-G0402170-6PC-MODULAR-CT_7721297576106_46729493610666,,,sofa,luxury
S78012-G0402170-6PC-MODULAR-CT_7721297576106_46729493610666,,,sofa,luxury
S78012-G0402100-6PC-MODULAR-CT_7721297576106_46729493577898,6-piece u-shaped modular sofa with larger seats.,12,sofa,luxury
S78012-G0402100-6PC-MODULAR-CT_7721297576106_46729493577898,,,sofa,luxury
S78012-G0402100-6PC-MODULAR-CT_7721297576106_46729493577898,,,sofa,luxury
S78012-G0402170-5PC-MODULAR-CT_7791606628522_46729294807210,5-piece modular sofa with larger seats.,12,sofa,luxury
S78012-G0402170-5PC-MODULAR-CT_7791606628522_46729294807210,,,sofa,luxury
S78012-G0402170-5PC-MODULAR-CT_7791606628522_46729294807210,,,sofa,luxury
S78012-G0402100-5PC-MODULAR-CT_7791606628522_46729294774442,5-piece modular sofa with larger seats.,12,sofa,luxury
S78012-G0402100-5PC-MODULAR-CT_7791606628522_46729294774442,,,sofa,luxury
S78012-G0402100-5PC-MODULAR-CT_7791606628522_46729294774442,,,sofa,luxury
S78012-G0402170-4PC-MODULAR-CT_7721294856362_46729291825322,4-piece modular sofa chaise with larger seats.,12,sofa,luxury
S78012-G0402170-4PC-MODULAR-CT_7721294856362_46729291825322,,,sofa,luxury
S78012-G0402170-4PC-MODULAR-CT_7721294856362_46729291825322,,,sofa,luxury
S78012-G0402100-4PC-MODULAR-CT_7721294856362_46729291792554,4-piece modular sofa chaise with larger seats.,12,sofa,luxury
S78012-G0402100-4PC-MODULAR-CT_7721294856362_46729291792554,,,sofa,luxury
S78012-G0402100-4PC-MODULAR-CT_7721294856362_46729291792554,,,sofa,luxury
S78012-G0402100-3PC-SOFA-CT_7721294561450_46729288745130,,,sofa,luxury
S78012-G0402100-3PC-SOFA-CT_7721294561450_46729288745130,,,sofa,luxury
S78012-G0402100-3PC-SOFA-CT_7721294561450_46729288745130,,,sofa,luxury
S78012-G0402100-2PC-SOFA-CT_7721291153578_46729283240106,,,sofa,luxury
S78012-G0402100-2PC-SOFA-CT_7721291153578_46729283240106,,,sofa,luxury
S78012-G0402100-2PC-SOFA-CT_7721291153578_46729283240106,,,sofa,luxury
